state,year,population_estimate,total_incidents_per_capita,anti_american_indian_or_alaska_native_per_capita,anti_arab_per_capita,anti_asian_per_capita,anti_atheism_agnosticism_per_capita,anti_bisexual_per_capita,anti_black_or_african_american_per_capita,anti_buddhist_per_capita,anti_catholic_per_capita,anti_eastern_orthodox_russian_greek_other_per_capita,anti_female_per_capita,anti_gay_male_per_capita,anti_gender_non_conforming_per_capita,anti_heterosexual_per_capita,anti_hindu_per_capita,anti_hispanic_or_latino_per_capita,anti_islamic_muslim_per_capita,anti_jehovahs_witness_per_capita,anti_jewish_per_capita,anti_lesbian_female_per_capita,anti_male_per_capita,anti_mental_disability_per_capita,anti_mormon_per_capita,anti_multiple_races_group_per_capita,anti_multiple_religions_group_per_capita,anti_native_hawaiian_or_other_pacific_islander_per_capita,anti_other_christian_per_capita,anti_other_race_ethnicity_ancestry_per_capita,anti_other_religion_per_capita,anti_physical_disability_per_capita,anti_protestant_per_capita,anti_sikh_per_capita,anti_transgender_per_capita,anti_white_per_capita,unknown_motivation_per_capita,anti_lgbtq_grouped_per_capita
Alabama,2003,4503491,0.022204996079707943,0.0,0.0,0.0,0.0,0.0,0.022204996079707943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2003,648414,2.0048919363246323,0.925334739842138,0.0,0.1542224566403563,0.0,0.0,0.3084449132807126,0.0,0.0,0.0,0.0,0.462667369921069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542224566403563,0.0,0.462667369921069
Arizona,2003,5510364,4.48246250156977,0.05444286439153566,0.0,0.0,0.018147621463845222,0.0,1.234038259541475,0.0,0.10888572878307132,0.0,0.0,0.5625762653792018,0.0,0.0,0.0,0.39924767220459484,0.163328593174607,0.0,0.4718381580599757,0.018147621463845222,0.0,0.018147621463845222,0.0,0.3811000507407496,0.05444286439153566,0.0,0.0,0.5807238868430471,0.14518097171076177,0.05444286439153566,0.0,0.0,0.0,0.12703335024691653,0.0,0.6714619941622731
Arkansas,2003,2724816,6.349052559879272,0.11009917733894692,0.0,0.0,0.0,0.0,1.688187385863853,0.0,0.0,0.0,0.0,0.18349862889824486,0.0,0.11009917733894692,0.0,0.40369698357613876,0.0,0.0,0.03669972577964897,0.0,0.0,0.11009917733894692,0.0,0.03669972577964897,0.0,0.0,0.0,0.03669972577964897,0.03669972577964897,0.03669972577964897,0.0,0.0,0.0,3.5231736748463014,0.0,0.22019835467789384
California,2003,35253159,4.17551232784557,0.005673250445442351,0.0,0.18721726469959757,0.0,0.0028366252227211754,1.313357478119904,0.0,0.02836625222721175,0.0,0.0,0.6183842985532162,0.0,0.0,0.0,0.29217239794028105,0.05389587923170233,0.0,0.4396769095217822,0.13332138546789524,0.0,0.0,0.0,0.09644525757251995,0.005673250445442351,0.0,0.0,0.4566966608581092,0.07658888101347174,0.0028366252227211754,0.019856376559048226,0.0,0.0,0.2411131439312999,0.0,0.9559427000570361
Colorado,2003,4528732,1.8989862946184495,0.06624370795180638,0.0,0.0,0.022081235983935462,0.0,0.48578719164658013,0.0,0.022081235983935462,0.0,0.0,0.1987311238554191,0.0,0.0,0.0,0.44162471967870914,0.022081235983935462,0.0,0.13248741590361277,0.022081235983935462,0.0,0.022081235983935462,0.0,0.0,0.044162471967870924,0.0,0.0,0.08832494393574185,0.0,0.022081235983935462,0.0,0.0,0.0,0.26497483180722553,0.0,0.26497483180722553
Connecticut,2003,3484336,4.21888130191807,0.0,0.0,0.08609961840649122,0.0,0.0,1.894191604942807,0.0,0.05739974560432748,0.0,0.0,0.40179821923029235,0.0,0.0,0.0,0.22959898241730992,0.05739974560432748,0.0,0.6313972016476024,0.02869987280216374,0.0,0.0,0.0,0.05739974560432748,0.0,0.0,0.0,0.20089910961514618,0.02869987280216374,0.02869987280216374,0.02869987280216374,0.0,0.0,0.2869987280216374,0.0,0.6600970744497661
Delaware,2003,818003,2.44497880814618,0.0,0.0,0.122248940407309,0.0,0.0,1.1002404636657812,0.0,0.0,0.0,0.0,0.122248940407309,0.0,0.0,0.0,0.244497880814618,0.122248940407309,0.0,0.0,0.122248940407309,0.0,0.0,0.0,0.122248940407309,0.0,0.0,0.0,0.122248940407309,0.0,0.0,0.0,0.0,0.0,0.122248940407309,0.0,0.488995761629236
District of Columbia,2003,568502,5.6288280428213096,0.0,0.0,0.0,0.0,0.0,0.5277026290144977,0.0,0.0,0.0,0.0,2.638513145072489,0.0,0.0,0.0,0.17590087633816592,0.0,0.0,0.35180175267633185,0.35180175267633185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17590087633816592,0.0,0.0,0.0,0.0,0.0,1.2313061343671614,0.0,3.1662157740869863
Florida,2003,17004085,1.3584970905520644,0.0,0.0,0.011761879571879345,0.0,0.0,0.37638014630013905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02352375914375869,0.0,0.12349973550473312,0.0,0.0,0.0,0.0,0.035285638715638036,0.0,0.0,0.0,0.27052323015322494,0.029404698929698363,0.0,0.02352375914375869,0.0,0.0,0.1940710129360092,0.0,0.27052323015322494
