state,year,population_estimate,total_incidents_per_capita,anti_american_indian_or_alaska_native_per_capita,anti_arab_per_capita,anti_asian_per_capita,anti_atheism_agnosticism_per_capita,anti_bisexual_per_capita,anti_black_or_african_american_per_capita,anti_buddhist_per_capita,anti_catholic_per_capita,anti_eastern_orthodox_russian_greek_other_per_capita,anti_female_per_capita,anti_gay_male_per_capita,anti_gender_non_conforming_per_capita,anti_heterosexual_per_capita,anti_hindu_per_capita,anti_hispanic_or_latino_per_capita,anti_islamic_muslim_per_capita,anti_jehovahs_witness_per_capita,anti_jewish_per_capita,anti_lesbian_female_per_capita,anti_male_per_capita,anti_mental_disability_per_capita,anti_mormon_per_capita,anti_multiple_races_group_per_capita,anti_multiple_religions_group_per_capita,anti_native_hawaiian_or_other_pacific_islander_per_capita,anti_other_christian_per_capita,anti_other_race_ethnicity_ancestry_per_capita,anti_other_religion_per_capita,anti_physical_disability_per_capita,anti_protestant_per_capita,anti_sikh_per_capita,anti_transgender_per_capita,anti_white_per_capita,unknown_motivation_per_capita,anti_lgbtq_grouped_per_capita
Alabama,2017,4877989,0.28700351722810363,0.0,0.0,0.0,0.0,0.0,0.14350175861405182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04100050246115766,0.02050025123057883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08200100492231532,0.0,0.0
Alaska,2017,740983,0.5398234507404354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13495586268510884,0.0,0.0,0.13495586268510884,0.0,0.0,0.0,0.0,0.0,0.0,0.2699117253702177,0.0,0.0
Arizona,2017,7048088,3.745696705262477,0.0425647352870736,0.0,0.028376490191382404,0.0,0.028376490191382404,1.2201890782294433,0.0,0.014188245095691202,0.0,0.014188245095691202,0.638471029306104,0.0,0.0,0.0,0.3972708626793536,0.0425647352870736,0.0,0.5533415587319568,0.07094122547845601,0.0,0.014188245095691202,0.0,0.3405178822965888,0.028376490191382404,0.0,0.0,0.0425647352870736,0.05675298038276481,0.05675298038276481,0.0,0.0,0.1702589411482944,0.425647352870736,0.0,0.7377887449759424
Arkansas,2017,3003855,0.798973319284719,0.0,0.0,0.0,0.0,0.0,0.46606776958275287,0.0,0.0,0.0,0.0,0.06658110994039326,0.0,0.03329055497019663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03329055497019663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16645277485098314,0.0,0.09987166491058988
California,2017,39337785,2.7810411796190353,0.01271042586663179,0.03813127759989537,0.09405715141307525,0.0,0.007626255519979073,0.7702518075178864,0.002542085173326358,0.05084170346652716,0.0,0.010168340693305432,0.44232282015878627,0.005084170346652716,0.015252511039958146,0.005084170346652716,0.3203027318391211,0.11693591797301246,0.005084170346652716,0.26437685802594124,0.05084170346652716,0.0,0.005084170346652716,0.002542085173326358,0.05592587381317988,0.007626255519979073,0.007626255519979073,0.010168340693305432,0.1143938327996861,0.030505022079916292,0.005084170346652716,0.017794596213284504,0.01271042586663179,0.06863629967981166,0.11947800314633883,0.0,0.6863629967981166
Colorado,2017,5617421,1.3885375513069076,0.0,0.017801763478293688,0.017801763478293688,0.0,0.0,0.2492246886961116,0.0,0.0,0.0,0.017801763478293688,0.1246123443480558,0.0,0.0,0.0,0.284828215652699,0.08900881739146843,0.035603526956587375,0.23142292521781793,0.08900881739146843,0.0,0.017801763478293688,0.0,0.035603526956587375,0.0,0.0,0.0,0.017801763478293688,0.017801763478293688,0.0,0.0,0.0,0.017801763478293688,0.08900881739146843,0.0,0.284828215652699
Connecticut,2017,3575324,3.07664424259172,0.027969493114470185,0.05593898622894037,0.2517254380302317,0.027969493114470185,0.05593898622894037,0.9229932727775161,0.0,0.0,0.0,0.0,0.33563391737364223,0.0,0.08390847934341056,0.0,0.19578645180129128,0.11187797245788074,0.0,0.44751188983152296,0.11187797245788074,0.0,0.0,0.0,0.13984746557235092,0.0,0.0,0.0,0.027969493114470185,0.0,0.0,0.027969493114470185,0.0,0.027969493114470185,0.22375594491576148,0.0,0.5314203691749335
Delaware,2017,957942,3.0273231573519066,0.0,0.0,0.10439045370178988,0.0,0.0,0.7307331759125292,0.0,0.0,0.0,0.0,0.5219522685089494,0.0,0.0,0.0,0.10439045370178988,0.31317136110536964,0.0,0.5219522685089494,0.10439045370178988,0.0,0.0,0.0,0.20878090740357977,0.0,0.0,0.0,0.20878090740357977,0.0,0.0,0.0,0.0,0.10439045370178988,0.10439045370178988,0.0,0.7307331759125292
District of Columbia,2017,697079,27.830418073130875,0.0,0.8607345795813675,0.14345576326356124,0.0,0.0,5.881686293806011,0.0,0.14345576326356124,0.0,0.0,6.312053583596694,0.0,0.0,0.0,1.8649249224262958,0.14345576326356124,0.0,1.721469159162735,1.14764610610849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7298498448525916,0.0,0.14345576326356124,0.0,0.0,1.8649249224262958,3.156026791798347,0.0,10.041903428449286
Florida,2017,20977089,0.6912303227583199,0.0,0.00953421134839062,0.0,0.0,0.0,0.19545133264200767,0.0,0.00476710567419531,0.0,0.0,0.10010921915810148,0.0,0.0,0.0,0.06673947943873432,0.023835528370976546,0.0,0.1573144872484452,0.028602634045171854,0.0,0.0,0.0,0.00476710567419531,0.00476710567419531,0.0,0.00476710567419531,0.014301317022585927,0.00476710567419531,0.0,0.00476710567419531,0.0,0.0,0.04290395106775778,0.0,0.1525473815742499
Georgia,2017,10417031,0.2591909345378736,0.0,0.0,0.019199328484286935,0.0,0.0,0.1151959709057216,0.0,0.0,0.0,0.0,0.03839865696857387,0.0,0.0,0.0,0.0,0.009599664242143468,0.0,0.0287989927264304,0.0,0.0,0.0,0.0,0.019199328484286935,0.0,0.0,0.0,0.0,0.0,0.0,0.009599664242143468,0.0,0.0,0.0287989927264304,0.0,0.03839865696857387
Idaho,2017,1719745,2.3840743831207534,0.0,0.0,0.0,0.0,0.0,0.6396297125445923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23259262274348816,0.5233334011728483,0.0,0.1744444670576161,0.05814815568587204,0.0,0.05814815568587204,0.05814815568587204,0.0,0.0,0.0,0.0,0.3488889341152322,0.0,0.0,0.0,0.0,0.0,0.1744444670576161,0.0,0.1744444670576161
Illinois,2017,12779893,0.6651072900219117,0.0,0.01564958329463322,0.0,0.0,0.0,0.22691895777218166,0.00782479164731661,0.0,0.0,0.0,0.0938974997677993,0.0,0.0,0.0,0.01564958329463322,0.0860727081204827,0.0,0.10172229141511592,0.00782479164731661,0.0,0.00782479164731661,0.0,0.0,0.0,0.0,0.00782479164731661,0.01564958329463322,0.00782479164731661,0.0,0.0,0.0,0.00782479164731661,0.05477354153121627,0.0,0.11737187470974914
Indiana,2017,6662068,1.4560043518018728,0.0,0.0300207082845747,0.01501035414228735,0.0,0.0,0.4803313325531952,0.0,0.16511389556516085,0.0,0.0,0.10507247899601146,0.0,0.0,0.0,0.0900621248537241,0.01501035414228735,0.0,0.0600414165691494,0.01501035414228735,0.0,0.04503106242686205,0.0,0.0300207082845747,0.0,0.0,0.01501035414228735,0.04503106242686205,0.0300207082845747,0.0,0.0,0.0,0.0,0.19513460384973555,0.0,0.2401656662765976
Iowa,2017,3143734,0.31809307021522815,0.0,0.06361861404304563,0.0,0.0,0.0,0.09542792106456845,0.0,0.0,0.0,0.0,0.03180930702152281,0.0,0.0,0.0,0.03180930702152281,0.0,0.0,0.03180930702152281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03180930702152281,0.0,0.0,0.0,0.0,0.0,0.03180930702152281,0.0,0.03180930702152281
