state,year,population_estimate,total_incidents_per_capita,anti_american_indian_or_alaska_native_per_capita,anti_arab_per_capita,anti_asian_per_capita,anti_atheism_agnosticism_per_capita,anti_bisexual_per_capita,anti_black_or_african_american_per_capita,anti_buddhist_per_capita,anti_catholic_per_capita,anti_eastern_orthodox_russian_greek_other_per_capita,anti_female_per_capita,anti_gay_male_per_capita,anti_gender_non_conforming_per_capita,anti_heterosexual_per_capita,anti_hindu_per_capita,anti_hispanic_or_latino_per_capita,anti_islamic_muslim_per_capita,anti_jehovahs_witness_per_capita,anti_jewish_per_capita,anti_lesbian_female_per_capita,anti_male_per_capita,anti_mental_disability_per_capita,anti_mormon_per_capita,anti_multiple_races_group_per_capita,anti_multiple_religions_group_per_capita,anti_native_hawaiian_or_other_pacific_islander_per_capita,anti_other_christian_per_capita,anti_other_race_ethnicity_ancestry_per_capita,anti_other_religion_per_capita,anti_physical_disability_per_capita,anti_protestant_per_capita,anti_sikh_per_capita,anti_transgender_per_capita,anti_white_per_capita,unknown_motivation_per_capita,anti_lgbtq_grouped_per_capita
Alabama,2016,4866824,0.28766193312106625,0.020547280937219015,0.0,0.0,0.0,0.0,0.16437824749775212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020547280937219015,0.0,0.0,0.0,0.020547280937219015,0.0,0.0,0.0,0.020547280937219015,0.020547280937219015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020547280937219015,0.0,0.020547280937219015
Alaska,2016,742575,1.4813318520014813,0.26933306400026935,0.0,0.13466653200013468,0.0,0.0,0.807999192000808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26933306400026935,0.0,0.0
Arizona,2016,6944767,3.1246548660307827,0.014399331179865358,0.0,0.04319799353959607,0.0,0.04319799353959607,0.8495605396120561,0.0,0.0,0.0,0.0,0.6335705719140757,0.0,0.0,0.0,0.31678528595703787,0.2591879612375764,0.0,0.3743826106764993,0.05759732471946143,0.0,0.0,0.0,0.028798662359730717,0.028798662359730717,0.0,0.0,0.07199665589932679,0.08639598707919215,0.014399331179865358,0.0,0.0,0.0,0.28798662359730715,0.0,0.7487652213529986
Arkansas,2016,2991815,0.40109431900033926,0.0,0.0,0.0,0.0,0.0,0.10027357975008482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167122632916808,0.033424526583361605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06684905316672321,0.0,0.0,0.0,0.0,0.033424526583361605,0.0,0.0,0.033424526583361605
California,2016,39149186,2.378082650300826,0.022988983730083175,0.04853229898573115,0.05874962508799034,0.0,0.002554331525564797,0.6411372129167641,0.0,0.03065197830677757,0.002554331525564797,0.005108663051129594,0.390812723411414,0.005108663051129594,0.010217326102259188,0.002554331525564797,0.21456384814744295,0.0945102664458975,0.0,0.20945518509631336,0.04597796746016635,0.002554331525564797,0.0,0.005108663051129594,0.0868472718692031,0.010217326102259188,0.012771657627823988,0.03831497288347196,0.1021732610225919,0.03576064135790716,0.005108663051129594,0.005108663051129594,0.002554331525564797,0.06385828813911992,0.14815122848275825,0.0,0.5874962508799034
Colorado,2016,5543844,1.8939926881059426,0.018038025601008974,0.03607605120201795,0.03607605120201795,0.0,0.03607605120201795,0.4689886656262333,0.0,0.03607605120201795,0.0,0.0,0.16234223040908077,0.0,0.0,0.0,0.30664643521715257,0.05411407680302692,0.0,0.1984182816110987,0.018038025601008974,0.0,0.0,0.0,0.03607605120201795,0.0,0.0,0.018038025601008974,0.0721521024040359,0.018038025601008974,0.0,0.018038025601008974,0.0,0.0,0.30664643521715257,0.0,0.3968365632221974
Connecticut,2016,3579830,3.016903037295067,0.0838028621470852,0.0,0.0838028621470852,0.0,0.02793428738236173,0.9497657710002989,0.0,0.11173714952944692,0.0,0.0,0.13967143691180867,0.0,0.11173714952944692,0.0,0.1676057242941704,0.05586857476472346,0.0,0.5586857476472347,0.0838028621470852,0.0,0.0,0.0,0.02793428738236173,0.02793428738236173,0.0,0.0,0.13967143691180867,0.11173714952944692,0.0,0.0,0.0,0.0,0.30727716120597903,0.0,0.27934287382361733
Delaware,2016,949989,1.5789656511812244,0.0,0.0,0.0,0.0,0.0,0.8421150139633197,0.0,0.0,0.0,0.0,0.10526437674541496,0.0,0.0,0.10526437674541496,0.0,0.21052875349082992,0.0,0.0,0.0,0.0,0.0,0.0,0.10526437674541496,0.0,0.0,0.0,0.10526437674541496,0.0,0.0,0.0,0.0,0.0,0.10526437674541496,0.0,0.10526437674541496
District of Columbia,2016,687576,16.72542380769544,0.0,0.29087693578600765,0.14543846789300383,0.0,0.0,1.3089462110370345,0.0,0.0,0.0,0.0,5.381223312041142,0.0,0.0,0.0,1.3089462110370345,0.7271923394650192,0.0,1.7452616147160458,0.29087693578600765,0.0,0.0,0.0,0.0,0.0,0.0,0.14543846789300383,0.43631540367901145,0.0,0.29087693578600765,0.0,0.0,2.9087693578600766,1.3089462110370345,0.0,9.017185009366237
Florida,2016,20627237,0.5332754939500622,0.0,0.0,0.0,0.0,0.0,0.1793744843286573,0.0,0.0,0.0,0.0,0.15028673011319937,0.004847959035909657,0.0,0.0,0.019391836143638628,0.03393571325136759,0.0,0.04847959035909656,0.004847959035909657,0.0,0.004847959035909657,0.0,0.009695918071819314,0.0,0.0,0.0,0.004847959035909657,0.014543877107728968,0.0,0.0,0.0,0.0,0.019391836143638628,0.0,0.19876632047229592
