state,year,population_estimate,total_incidents_per_capita,anti_american_indian_or_alaska_native_per_capita,anti_arab_per_capita,anti_asian_per_capita,anti_atheism_agnosticism_per_capita,anti_bisexual_per_capita,anti_black_or_african_american_per_capita,anti_buddhist_per_capita,anti_catholic_per_capita,anti_eastern_orthodox_russian_greek_other_per_capita,anti_female_per_capita,anti_gay_male_per_capita,anti_gender_non_conforming_per_capita,anti_heterosexual_per_capita,anti_hindu_per_capita,anti_hispanic_or_latino_per_capita,anti_islamic_muslim_per_capita,anti_jehovahs_witness_per_capita,anti_jewish_per_capita,anti_lesbian_female_per_capita,anti_male_per_capita,anti_mental_disability_per_capita,anti_mormon_per_capita,anti_multiple_races_group_per_capita,anti_multiple_religions_group_per_capita,anti_native_hawaiian_or_other_pacific_islander_per_capita,anti_other_christian_per_capita,anti_other_race_ethnicity_ancestry_per_capita,anti_other_religion_per_capita,anti_physical_disability_per_capita,anti_protestant_per_capita,anti_sikh_per_capita,anti_transgender_per_capita,anti_white_per_capita,unknown_motivation_per_capita,anti_lgbtq_grouped_per_capita
Alabama,2011,4799642,1.7292956433000628,0.020834887268675457,0.0,0.020834887268675457,0.0,0.0,0.6458815053289392,0.0,0.0,0.0,0.0,0.08333954907470183,0.0,0.020834887268675457,0.0,0.16667909814940365,0.0,0.0,0.04166977453735091,0.0,0.0,0.04166977453735091,0.0,0.10417443634337728,0.06250466180602637,0.0,0.0,0.06250466180602637,0.0,0.0,0.0,0.0,0.0,0.4166977453735091,0.0,0.12500932361205275
Alaska,2011,722349,1.1074978992149225,0.2768744748037306,0.0,0.0,0.0,0.0,0.2768744748037306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1384372374018653,0.0,0.0,0.1384372374018653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1384372374018653,0.0,0.0,0.1384372374018653,0.0,0.1384372374018653
Arizona,2011,6473416,2.9814243360846886,0.030895588974970866,0.0,0.10813456141239802,0.0,0.0,0.9114198747616405,0.0,0.0,0.0,0.0,0.4479860401370776,0.0,0.0,0.0,0.49432942359953386,0.0926867669249126,0.0,0.355299273212165,0.0926867669249126,0.0,0.015447794487485433,0.0,0.015447794487485433,0.0,0.0,0.0,0.1390301503873689,0.0926867669249126,0.0,0.015447794487485433,0.0,0.0,0.16992573936233976,0.0,0.5406728070619902
Arkansas,2011,2941038,1.224057628633156,0.0680032015907309,0.0,0.0,0.0,0.0,0.5100240119304817,0.0,0.0,0.0,0.0,0.03400160079536545,0.0,0.0,0.0,0.0680032015907309,0.0,0.0,0.0,0.0,0.0,0.1360064031814618,0.0,0.0,0.0,0.0,0.0,0.03400160079536545,0.03400160079536545,0.0,0.0680032015907309,0.0,0.0,0.306014407158289,0.0,0.0680032015907309
California,2011,37636311,2.7632888887542673,0.002657008546879103,0.0,0.0797102564063731,0.0,0.007971025640637308,0.8289866666262802,0.0,0.015942051281274617,0.0,0.0,0.27632888887542667,0.0,0.005314017093758206,0.0,0.23381675212536107,0.04782615384382385,0.0,0.3533821367349207,0.06642521367197757,0.0,0.010628034187516412,0.0,0.09830931623452681,0.01859905982815372,0.0,0.0,0.22053170939096553,0.10096632478140591,0.007971025640637308,0.002657008546879103,0.0,0.0,0.0956523076876477,0.0,0.6429960683447429
Colorado,2011,5121900,3.631464886077432,0.11714402858314298,0.0,0.05857201429157149,0.0,0.019524004763857163,1.0542962572482868,0.0,0.039048009527714325,0.0,0.0,0.4100041000410004,0.0,0.019524004763857163,0.0,0.23428805716628595,0.13666803334700015,0.0,0.17571604287471446,0.039048009527714325,0.0,0.0,0.0,0.0976200238192858,0.1561920381108573,0.0,0.0,0.1561920381108573,0.039048009527714325,0.0,0.07809601905542865,0.0,0.0,0.4881001190964291,0.0,0.7809601905542864
Connecticut,2011,3588632,3.956939580319186,0.0,0.0,0.05573154338477727,0.0,0.08359731507716589,1.3096912695422656,0.0,0.0,0.0,0.0,0.33438926030866356,0.0,0.0,0.0,0.19506040184672044,0.08359731507716589,0.0,0.8081073790792703,0.05573154338477727,0.0,0.027865771692388634,0.0,0.08359731507716589,0.0,0.0,0.0,0.2786577169238863,0.08359731507716589,0.0,0.0,0.0,0.0,0.33438926030866356,0.0,0.6966442923097158
Delaware,2011,907590,1.762910565343382,0.0,0.0,0.11018191033396138,0.0,0.0,0.881455282671691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11018191033396138,0.0,0.0,0.11018191033396138,0.11018191033396138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11018191033396138,0.0,0.11018191033396138,0.0,0.0,0.11018191033396138,0.0,0.22036382066792276
District of Columbia,2011,620290,13.38083799513131,0.0,0.0,0.16121491560399168,0.0,0.0,2.257008818455884,0.0,0.0,0.0,0.0,5.9649518773476915,0.0,0.0,0.0,0.6448596624159667,0.0,0.0,0.32242983120798335,0.9672894936239501,0.0,0.0,0.0,0.8060745780199585,0.0,0.0,0.0,0.6448596624159667,0.0,0.0,0.0,0.0,0.0,1.612149156039917,0.0,6.932241370971642
Florida,2011,19055607,0.6454793069567398,0.0,0.0,0.01574339773065219,0.0,0.0,0.17842517428072482,0.0,0.00524779924355073,0.0,0.0,0.0,0.0,0.00524779924355073,0.0,0.0,0.01049559848710146,0.0,0.11020378411456534,0.0,0.0,0.00524779924355073,0.0,0.01049559848710146,0.0,0.0,0.0,0.08396478789681168,0.0,0.0,0.01574339773065219,0.0,0.0,0.07871698865326095,0.0,0.12594718184521753
Georgia,2011,9803630,0.17340515706937124,0.0,0.0,0.0,0.0,0.0,0.09180273021319654,0.0,0.0,0.0,0.0,0.04080121342808735,0.0,0.0,0.0,0.0,0.010200303357021838,0.0,0.010200303357021838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020400606714043677,0.0,0.04080121342808735
Idaho,2011,1584272,2.33545754769383,0.0,0.0,0.06312047426199542,0.0,0.0,0.757445691143945,0.0,0.18936142278598625,0.0,0.0,0.12624094852399084,0.0,0.0,0.0,0.31560237130997704,0.06312047426199542,0.0,0.06312047426199542,0.0,0.0,0.0,0.0,0.12624094852399084,0.0,0.0,0.0,0.06312047426199542,0.18936142278598625,0.0,0.0,0.0,0.0,0.06312047426199542,0.0,0.4418433198339679
Illinois,2011,12867783,0.5362229064633744,0.0,0.0,0.007771346470483687,0.0,0.0,0.24091174058499432,0.0,0.007771346470483687,0.0,0.0,0.10879885058677163,0.0,0.007771346470483687,0.0,0.046628078822902125,0.007771346470483687,0.0,0.031085385881934748,0.015542692940967374,0.0,0.0,0.0,0.007771346470483687,0.0,0.0,0.0,0.023314039411451062,0.0,0.007771346470483687,0.0,0.0,0.0,0.023314039411451062,0.0,0.12434154352773899
Indiana,2011,6517250,1.5497333998235452,0.0,0.0,0.030687790095515744,0.0,0.0,0.7978825424834093,0.0,0.015343895047757872,0.0,0.0,0.12275116038206298,0.0,0.0,0.0,0.10740726533430511,0.030687790095515744,0.0,0.04603168514327362,0.015343895047757872,0.0,0.0,0.0,0.04603168514327362,0.0,0.0,0.0,0.07671947523878937,0.015343895047757872,0.0,0.015343895047757872,0.0,0.0,0.18412674057309447,0.0,0.18412674057309447
Iowa,2011,3066772,0.48911363479254405,0.0,0.0,0.0,0.0,0.0,0.2282530295698539,0.0,0.0,0.0,0.0,0.13043030261134508,0.0,0.0,0.0,0.0,0.03260757565283627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03260757565283627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19564545391701763
Kansas,2011,2869677,2.404451790218899,0.0,0.0,0.06969425478895361,0.0,0.0,0.9757195670453503,0.0,0.0,0.0,0.0,0.13938850957790722,0.0,0.0,0.0,0.17423563697238398,0.06969425478895361,0.0,0.2090827643668608,0.034847127394476804,0.0,0.0,0.0,0.06969425478895361,0.0,0.0,0.0,0.17423563697238398,0.06969425478895361,0.0,0.0,0.0,0.0,0.24392989176133759,0.0,0.34847127394476796
Kentucky,2011,4370817,3.5920057966279533,0.0,0.0,0.0915160712516676,0.0,0.0,1.4413781222137647,0.0,0.0457580356258338,0.0,0.0,0.457580356258338,0.0,0.0228790178129169,0.0,0.228790178129169,0.1830321425033352,0.0,0.0915160712516676,0.0457580356258338,0.0,0.0228790178129169,0.0,0.1143950890645845,0.0,0.0,0.0,0.06863705343875069,0.06863705343875069,0.0228790178129169,0.0457580356258338,0.0,0.0,0.5948544631358393,0.0,0.5490964275100055
Louisiana,2011,4576244,0.1092599083440481,0.0,0.0,0.0,0.0,0.0,0.06555594500642885,0.0,0.0,0.0,0.0,0.02185198166880962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02185198166880962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370396333761924
Maine,2011,1328473,4.140091669156995,0.0,0.0,0.0,0.0,0.0,1.3549390917241073,0.0,0.0,0.0,0.0,1.5807622736781253,0.0,0.0,0.0,0.07527439398467263,0.07527439398467263,0.0,0.5269207578927084,0.15054878796934526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15054878796934526,0.0,0.0,0.0,0.0,0.0,0.07527439398467263,0.0,1.9571342436014885
Maryland,2011,5840241,0.8390064725068708,0.0,0.0,0.03424516214313759,0.0,0.017122581071568794,0.2910838782166695,0.0,0.017122581071568794,0.0,0.0,0.08561290535784397,0.0,0.0,0.0,0.08561290535784397,0.0,0.0,0.17122581071568793,0.0,0.0,0.0,0.0,0.017122581071568794,0.0,0.0,0.0,0.017122581071568794,0.017122581071568794,0.0,0.017122581071568794,0.0,0.0,0.06849032428627518,0.0,0.10273548642941276
Massachusetts,2011,6614218,5.563771862372846,0.0,0.0,0.25702206972918035,0.0,0.0,1.7537976522697014,0.0,0.06047578111274833,0.0,0.0,1.2397535128113406,0.0,0.0,0.0,0.2721410150073675,0.12095156222549666,0.0,0.9222556619694119,0.15118945278187082,0.0,0.015118945278187083,0.0,0.0,0.0,0.0,0.0,0.22678417917280622,0.015118945278187083,0.045356835834561245,0.015118945278187083,0.0,0.0,0.4686873036237995,0.0,1.3909429655932115
Michigan,2011,9883053,3.8247290589254153,0.050591654218590146,0.0,0.0708283159060262,0.01011833084371803,0.0,1.8314178827129632,0.0,0.02023666168743606,0.0,0.0,0.2529582710929507,0.0,0.01011833084371803,0.0,0.10118330843718029,0.16189329349948847,0.0,0.1416566318120524,0.030354992531154087,0.0,0.030354992531154087,0.0,0.030354992531154087,0.030354992531154087,0.0,0.0,0.12141997012461635,0.10118330843718029,0.04047332337487212,0.02023666168743606,0.0,0.0,0.5261532038733375,0.0,0.5261532038733375
Minnesota,2011,5346620,2.768103961007141,0.03740681028388028,0.0,0.11222043085164085,0.0,0.0,0.9912804725228275,0.0,0.01870340514194014,0.0,0.0,0.46758512854850354,0.0,0.03740681028388028,0.0,0.11222043085164085,0.0935170257097007,0.0,0.3179578874129824,0.11222043085164085,0.0,0.01870340514194014,0.0,0.0,0.0,0.0,0.0,0.2244408617032817,0.0,0.0,0.0,0.0,0.0,0.20573745656134157,0.0,0.5985089645420845
Mississippi,2011,2979147,0.03356665515330395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03356665515330395
Missouri,2011,6011182,2.012915263587095,0.016635663335430536,0.0,0.06654265334172214,0.0,0.0,0.9815041367904016,0.0,0.0,0.0,0.0,0.23289928669602752,0.0,0.0,0.0,0.06654265334172214,0.016635663335430536,0.0,0.08317831667715268,0.016635663335430536,0.0,0.0,0.0,0.016635663335430536,0.0,0.0,0.0,0.03327132667086107,0.016635663335430536,0.0,0.016635663335430536,0.0,0.0,0.19962796002516645,0.0,0.49906990006291607
Montana,2011,997518,2.305722803999527,0.10024881756519681,0.0,0.0,0.0,0.0,0.8019905405215745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30074645269559047,0.0,0.0,0.40099527026078724,0.0,0.0,0.10024881756519681,0.0,0.20049763513039362,0.0,0.0,0.0,0.10024881756519681,0.0,0.0,0.0,0.0,0.0,0.20049763513039362,0.0,0.10024881756519681
Nebraska,2011,1840914,1.9555503407546468,0.0,0.0,0.054320842798740186,0.0,0.0,1.0320960131760635,0.0,0.054320842798740186,0.0,0.0,0.21728337119496074,0.0,0.0,0.0,0.27160421399370094,0.0,0.0,0.054320842798740186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21728337119496074,0.0,0.27160421399370094
Nevada,2011,2713114,2.174622960922394,0.0,0.0,0.07371603257364047,0.0,0.0,0.9583084234573261,0.0,0.0,0.0,0.0,0.2948641302945619,0.0,0.0,0.0,0.1842900814341012,0.0,0.0,0.2211480977209214,0.07371603257364047,0.0,0.0,0.0,0.036858016286820235,0.07371603257364047,0.0,0.0,0.036858016286820235,0.036858016286820235,0.036858016286820235,0.0,0.0,0.0,0.1105740488604607,0.0,0.4054381791550226
New Hampshire,2011,1320444,1.6661062491101477,0.0,0.0,0.07573210223227944,0.0,0.0,0.8330531245550739,0.0,0.0,0.0,0.0,0.22719630669683832,0.0,0.0,0.0,0.0,0.07573210223227944,0.0,0.15146420446455888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15146420446455888,0.07573210223227944,0.0,0.0,0.0,0.0,0.0,0.0,0.30292840892911777
