state,year,population_estimate,total_incidents_per_capita,anti_american_indian_or_alaska_native_per_capita,anti_arab_per_capita,anti_asian_per_capita,anti_atheism_agnosticism_per_capita,anti_bisexual_per_capita,anti_black_or_african_american_per_capita,anti_buddhist_per_capita,anti_catholic_per_capita,anti_eastern_orthodox_russian_greek_other_per_capita,anti_female_per_capita,anti_gay_male_per_capita,anti_gender_non_conforming_per_capita,anti_heterosexual_per_capita,anti_hindu_per_capita,anti_hispanic_or_latino_per_capita,anti_islamic_muslim_per_capita,anti_jehovahs_witness_per_capita,anti_jewish_per_capita,anti_lesbian_female_per_capita,anti_male_per_capita,anti_mental_disability_per_capita,anti_mormon_per_capita,anti_multiple_races_group_per_capita,anti_multiple_religions_group_per_capita,anti_native_hawaiian_or_other_pacific_islander_per_capita,anti_other_christian_per_capita,anti_other_race_ethnicity_ancestry_per_capita,anti_other_religion_per_capita,anti_physical_disability_per_capita,anti_protestant_per_capita,anti_sikh_per_capita,anti_transgender_per_capita,anti_white_per_capita,unknown_motivation_per_capita,anti_lgbtq_grouped_per_capita
Arkansas,2005,4569805,0.7221314695047163,0.02188277180317322,0.0,0.06564831540951967,0.0,0.0,0.3063588052444251,0.0,0.0,0.0,0.0,0.08753108721269288,0.0,0.0,0.0,0.06564831540951967,0.0,0.0,0.02188277180317322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06564831540951967,0.0,0.17506217442538577
Alaska,2005,666946,0.5997487052924825,0.29987435264624124,0.0,0.0,0.0,0.0,0.29987435264624124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,2005,5839077,3.322442913494718,0.03425198879891462,0.0,0.06850397759782924,0.0,0.0,1.1303156303641826,0.0,0.0,0.0,0.0,0.41102386558697546,0.0,0.0,0.0,0.37677187678806084,0.1541339495951158,0.0,0.3082678991902316,0.08562997199728656,0.0,0.0,0.0,0.10275596639674386,0.05137798319837193,0.0,0.0,0.17125994399457312,0.06850397759782924,0.0,0.03425198879891462,0.0,0.0,0.22263792719294503,0.0,0.599409803981006
Arkansas,2005,2781097,4.85419961979032,0.25169923954468326,0.0,0.1797851711033452,0.03595703422066904,0.2876562737653523,1.4023243346060925,0.0,0.07191406844133807,0.0,0.0,0.1797851711033452,0.0,0.03595703422066904,0.0,0.3595703422066904,0.03595703422066904,0.0,0.07191406844133807,0.03595703422066904,0.0,0.03595703422066904,0.0,0.14382813688267615,0.03595703422066904,0.0,0.0,0.03595703422066904,0.0,0.0,0.10787110266200713,0.0,0.0,1.5101954372680997,0.0,0.5393555133100356
California,2005,35827943,3.851742200215067,0.005582235072775459,0.0,0.13955587681938647,0.0027911175363877294,0.011164470145550918,1.3676475928299876,0.0,0.027911175363877296,0.0,0.0,0.4493699233584244,0.0,0.0027911175363877294,0.0,0.4102942778489962,0.03349341043665275,0.0,0.39354757263066986,0.11164470145550918,0.0,0.0,0.0,0.1702581697196515,0.016746705218326375,0.0,0.0,0.24840946073850795,0.07256905594608097,0.008373352609163187,0.027911175363877296,0.0,0.0,0.21491605030185518,0.0,0.7089438542424833
Colorado,2005,4631888,2.6986835605696853,0.021589468484557485,0.0,0.12953681090734492,0.0,0.0,0.8851682078668569,0.0,0.021589468484557485,0.0,0.0,0.17271574787645988,0.0,0.0,0.0,0.4749683066602647,0.04317893696911497,0.0,0.3022525587838048,0.06476840545367246,0.0,0.021589468484557485,0.0,0.06476840545367246,0.0,0.0,0.0,0.10794734242278743,0.08635787393822994,0.0,0.021589468484557485,0.0,0.0,0.17271574787645988,0.0,0.34543149575291976
Connecticut,2005,3506956,2.9370200253439167,0.0,0.0,0.08554427258283251,0.0,0.0,1.1976198161596552,0.0,0.028514757527610842,0.0,0.0,0.08554427258283251,0.0,0.0,0.0,0.2851475752761084,0.0,0.0,0.5417803930246059,0.08554427258283251,0.0,0.057029515055221684,0.0,0.0,0.0,0.0,0.0,0.17108854516566502,0.0,0.028514757527610842,0.0,0.0,0.0,0.2851475752761084,0.0,0.25663281774849755
Delaware,2005,845150,5.797787375022185,0.0,0.0,0.11832219132698336,0.0,0.0,2.9580547831745845,0.0,0.23664438265396673,0.0,0.0,0.5916109566349169,0.0,0.0,0.0,0.5916109566349169,0.11832219132698336,0.0,0.47328876530793346,0.0,0.0,0.0,0.0,0.11832219132698336,0.11832219132698336,0.0,0.0,0.23664438265396673,0.0,0.0,0.0,0.0,0.0,0.11832219132698336,0.0,0.7099331479619002
District of Columbia,2005,567136,8.63990295096767,0.0,0.0,0.0,0.0,0.0,0.3526491000394967,0.0,0.0,0.0,0.0,4.408113750493709,0.0,0.0,0.0,0.3526491000394967,0.17632455001974834,0.0,0.3526491000394967,0.8816227500987417,0.0,0.0,0.0,0.0,0.17632455001974834,0.0,0.0,0.3526491000394967,0.17632455001974834,0.0,0.3526491000394967,0.0,0.0,0.8816227500987417,0.0,5.466061050612199
Florida,2005,17842038,1.2946951463728527,0.0,0.0,0.016814222680166916,0.0,0.0,0.38112238075045013,0.0,0.005604740893388973,0.0,0.0,0.0,0.0,0.011209481786777945,0.0,0.0,0.016814222680166916,0.0,0.15132800412150227,0.0,0.0,0.0,0.0,0.011209481786777945,0.0,0.0,0.0,0.2970512673496155,0.016814222680166916,0.0,0.0,0.0,0.0,0.2241896357355589,0.0,0.1625374859082802
