state,year,population_estimate,total_incidents_per_capita,anti_american_indian_or_alaska_native_per_capita,anti_arab_per_capita,anti_asian_per_capita,anti_atheism_agnosticism_per_capita,anti_bisexual_per_capita,anti_black_or_african_american_per_capita,anti_buddhist_per_capita,anti_catholic_per_capita,anti_eastern_orthodox_russian_greek_other_per_capita,anti_female_per_capita,anti_gay_male_per_capita,anti_gender_non_conforming_per_capita,anti_heterosexual_per_capita,anti_hindu_per_capita,anti_hispanic_or_latino_per_capita,anti_islamic_muslim_per_capita,anti_jehovahs_witness_per_capita,anti_jewish_per_capita,anti_lesbian_female_per_capita,anti_male_per_capita,anti_mental_disability_per_capita,anti_mormon_per_capita,anti_multiple_races_group_per_capita,anti_multiple_religions_group_per_capita,anti_native_hawaiian_or_other_pacific_islander_per_capita,anti_other_christian_per_capita,anti_other_race_ethnicity_ancestry_per_capita,anti_other_religion_per_capita,anti_physical_disability_per_capita,anti_protestant_per_capita,anti_sikh_per_capita,anti_transgender_per_capita,anti_white_per_capita,unknown_motivation_per_capita,anti_lgbtq_grouped_per_capita
Alabama,2002,4480089,0.0446419702822868,0.0,0.0,0.0,0.0,0.0,0.0223209851411434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223209851411434,0.0,0.0
Alaska,2002,642337,1.089770634417759,0.31136303840507396,0.0,0.0,0.0,0.0,0.31136303840507396,0.0,0.0,0.0,0.0,0.467044557607611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467044557607611
Arizona,2002,5396255,4.466060258457023,0.05559411110112476,0.0,0.16678233330337427,0.0,0.0,1.2786645553258695,0.0,0.09265685183520794,0.0,0.0,0.6856607035805388,0.0,0.0,0.0,0.5188783702771644,0.11118822220224953,0.0,0.2594391851385822,0.11118822220224953,0.0,0.018531370367041586,0.0,0.27797055550562383,0.018531370367041586,0.0,0.0,0.37062740734083177,0.11118822220224953,0.018531370367041586,0.018531370367041586,0.0,0.0,0.20384507403745747,0.0,0.9450998887191209
Arkansas,2002,2705927,6.393372770218856,0.11086773589974896,0.0,0.0,0.0,0.0,1.6999719504628175,0.0,0.0,0.0,0.0,0.1847795598329149,0.0,0.11086773589974896,0.0,0.4065150316324128,0.0,0.0,0.03695591196658299,0.0,0.0,0.11086773589974896,0.0,0.03695591196658299,0.0,0.0,0.0,0.03695591196658299,0.03695591196658299,0.03695591196658299,0.0,0.0,0.0,3.547767548791967,0.0,0.22173547179949793
California,2002,34871843,4.725875830537548,0.008602929303163013,0.01147057240421735,0.20073501707380362,0.0,0.0,1.382203974708191,0.0,0.0229411448084347,0.0,0.0,0.7656607079815082,0.0,0.005735286202108675,0.0,0.44735232376447664,0.040147003414760726,0.0,0.5018375426845091,0.11470572404217351,0.0,0.01147057240421735,0.0,0.10036750853690181,0.028676431010543377,0.0,0.0,0.5591904047055959,0.07455872062741278,0.008602929303163013,0.017205858606326025,0.0,0.0,0.26095552219594476,0.0,1.043822088783779
Colorado,2002,4490406,2.1378913176225045,0.0,0.0,0.15588790857664095,0.0,0.0,0.8239789453336737,0.0,0.0,0.0,0.0,0.13361820735140653,0.0,0.0,0.0,0.2226970122523442,0.06680910367570327,0.0,0.2895061159280475,0.06680910367570327,0.0,0.0,0.0,0.04453940245046884,0.0,0.0,0.0,0.08907880490093768,0.02226970122523442,0.0,0.0,0.0,0.0,0.15588790857664095,0.0,0.26723641470281306
Connecticut,2002,3458749,4.047706266051685,0.0,0.05782437522930979,0.17347312568792936,0.0,0.028912187614654895,1.5034337559620545,0.0,0.028912187614654895,0.0,0.0,0.37585843899051363,0.0,0.0,0.0,0.2602096885318941,0.028912187614654895,0.0,0.5782437522930979,0.14456093807327447,0.0,0.05782437522930979,0.0,0.05782437522930979,0.0,0.0,0.0,0.3180340637612038,0.0,0.0,0.028912187614654895,0.0,0.0,0.23129750091723916,0.0,0.7228046903663724
Delaware,2002,806169,1.6125651073162077,0.0,0.0,0.0,0.0,0.0,0.6202173489677723,0.0,0.0,0.0,0.0,0.4961738791742178,0.0,0.0,0.0,0.12404346979355445,0.0,0.0,0.12404346979355445,0.12404346979355445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7442608187613267
District of Columbia,2002,573158,2.4426074485569425,0.0,0.5234158818336305,0.0,0.0,0.17447196061121018,0.0,0.0,0.0,0.0,0.0,1.046831763667261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34894392122242035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34894392122242035,0.0,1.5702476455008916
Florida,2002,16689370,1.5399023450256062,0.0,0.0,0.005991837918387572,0.0,0.005991837918387572,0.49133070930778094,0.0,0.005991837918387572,0.0,0.0,0.0,0.0,0.0,0.0,0.005991837918387572,0.05392654126548815,0.0,0.13182043420452658,0.0,0.0,0.0,0.0,0.06591021710226329,0.0,0.0,0.0,0.20372248922517744,0.02995918959193786,0.0,0.023967351673550286,0.0,0.0,0.23967351673550288,0.0,0.2816163821642159
