state,year,population_estimate,total_incidents_per_capita,anti_american_indian_or_alaska_native_per_capita,anti_arab_per_capita,anti_asian_per_capita,anti_atheism_agnosticism_per_capita,anti_bisexual_per_capita,anti_black_or_african_american_per_capita,anti_buddhist_per_capita,anti_catholic_per_capita,anti_eastern_orthodox_russian_greek_other_per_capita,anti_female_per_capita,anti_gay_male_per_capita,anti_gender_non_conforming_per_capita,anti_heterosexual_per_capita,anti_hindu_per_capita,anti_hispanic_or_latino_per_capita,anti_islamic_muslim_per_capita,anti_jehovahs_witness_per_capita,anti_jewish_per_capita,anti_lesbian_female_per_capita,anti_male_per_capita,anti_mental_disability_per_capita,anti_mormon_per_capita,anti_multiple_races_group_per_capita,anti_multiple_religions_group_per_capita,anti_native_hawaiian_or_other_pacific_islander_per_capita,anti_other_christian_per_capita,anti_other_race_ethnicity_ancestry_per_capita,anti_other_religion_per_capita,anti_physical_disability_per_capita,anti_protestant_per_capita,anti_sikh_per_capita,anti_transgender_per_capita,anti_white_per_capita,unknown_motivation_per_capita,anti_lgbtq_grouped_per_capita
Alabama,2001,4467634,0.044766424465388165,0.0,0.0,0.0,0.0,0.0,0.022383212232694082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022383212232694082,0.0,0.0
Alaska,2001,633714,3.1559978160495112,1.893598689629707,0.0,0.0,0.0,0.0,0.47339967240742675,0.0,0.0,0.0,0.0,0.15779989080247556,0.0,0.0,0.0,0.0,0.3155997816049511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15779989080247556,0.0,0.0,0.0,0.0,0.0,0.15779989080247556,0.0,0.15779989080247556
Arizona,2001,5273477,7.319648876822636,0.09481410462205486,0.0,0.09481410462205486,0.0,0.0,2.123835943534029,0.0,0.018962820924410973,0.0,0.0,0.5878474486567402,0.0,0.0,0.0,0.9671038671449596,0.4361448812614524,0.0,0.4171820603370414,0.037925641848821946,0.0,0.0,0.0,0.45510770218586327,0.018962820924410973,0.0,0.0,1.479100032104056,0.15170256739528779,0.0,0.037925641848821946,0.0,0.0,0.24651667201734262,0.0,0.7964384788252609
Arkansas,2001,2691571,0.11145906981461756,0.0,0.0,0.0,0.0,0.0,0.03715302327153919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03715302327153919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03715302327153919,0.0,0.0
California,2001,34479458,6.514023509302263,0.011601110435088626,0.0,0.26972581761581055,0.0029002776087721565,0.005800555217544313,1.7285654548282052,0.0,0.026102498478949406,0.0,0.0,0.9976954974176219,0.0,0.0,0.0,0.5974571874070642,0.21172026544036743,0.0,0.5104488591438995,0.1595152684824686,0.0,0.0,0.0,0.2059197102228231,0.04060388652281019,0.0,0.0,1.241318816554483,0.05510527456667097,0.011601110435088626,0.011601110435088626,0.0,0.0,0.37123553392283604,0.0,1.2181165956843059
Colorado,2001,4425687,2.847015615880653,0.022595362030798833,0.022595362030798833,0.11297681015399418,0.0,0.0,0.677860860923965,0.0,0.022595362030798833,0.0,0.0,0.22595362030798835,0.0,0.0,0.0,0.3389304304619825,0.3389304304619825,0.0,0.20335825827718954,0.022595362030798833,0.0,0.0,0.0,0.022595362030798833,0.271144344369586,0.0,0.0,0.2937397064003848,0.0,0.0,0.0,0.0,0.0,0.135572172184793,0.0,0.38412115452358014
Connecticut,2001,3432835,4.981305539007846,0.0291304417485839,0.0582608834971678,0.0,0.0,0.0291304417485839,1.5439134126749463,0.0,0.0291304417485839,0.0,0.0,0.5243479514745102,0.0,0.0,0.0,0.1165217669943356,0.2330435339886712,0.0,0.6700001602174296,0.0582608834971678,0.0,0.0582608834971678,0.0,0.2330435339886712,0.0,0.0,0.0,0.8447828107089329,0.0582608834971678,0.0,0.0,0.0,0.0,0.4078261844801745,0.0,0.6991306019660135
Delaware,2001,795699,2.1364862843864323,0.0,0.0,0.25135132757487444,0.0,0.0,0.6283783189371861,0.0,0.0,0.0,0.0,0.6283783189371861,0.0,0.0,0.0,0.0,0.25135132757487444,0.0,0.12567566378743722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25135132757487444,0.0,0.6283783189371861
District of Columbia,2001,574504,2.0887583028142536,0.0,0.0,0.17406319190118782,0.0,0.0,0.34812638380237565,0.0,0.0,0.0,0.0,0.6962527676047513,0.0,0.0,0.0,0.17406319190118782,0.17406319190118782,0.0,0.17406319190118782,0.17406319190118782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17406319190118782,0.0,0.870315959505939
Florida,2001,16356966,1.8463081723101948,0.0,0.0,0.0,0.0,0.0,0.48297465434604436,0.0,0.006113603219570182,0.0,0.0,0.0,0.0,0.006113603219570182,0.0,0.0,0.024454412878280728,0.0,0.3301345738567898,0.006113603219570182,0.0,0.0,0.0,0.018340809658710544,0.0,0.0,0.0,0.5013154640047549,0.03056801609785091,0.0,0.018340809658710544,0.0,0.0,0.21397611268495634,0.0,0.21397611268495634
Georgia,2001,8377038,0.46555835129314205,0.0,0.0,0.023874787245802158,0.0,0.011937393622901079,0.20293569158931832,0.0,0.0,0.0,0.0,0.047749574491604316,0.0,0.0,0.0,0.0,0.03581218086870323,0.0,0.0,0.011937393622901079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047749574491604316,0.0,0.0,0.0,0.0,0.0,0.047749574491604316,0.0,0.10743654260610971
Idaho,2001,1319962,2.5758317284891534,0.30303902688107687,0.0,0.07575975672026922,0.0,0.0,0.5303182970418845,0.0,0.0,0.0,0.0,0.15151951344053843,0.0,0.0,0.0,0.15151951344053843,0.22727927016080768,0.0,0.07575975672026922,0.0,0.0,0.0,0.0,0.15151951344053843,0.0,0.0,0.0,0.15151951344053843,0.6060780537621537,0.0,0.0,0.0,0.0,0.07575975672026922,0.0,0.22727927016080768
Illinois,2001,12488445,2.258087375970347,0.0,0.29627387557057744,0.05605181429713627,0.0,0.0,0.6646143695231872,0.0,0.008007402042448038,0.0,0.0,0.2722516694432333,0.0,0.0,0.0,0.10409622655182452,0.08007402042448039,0.0,0.21619985514609708,0.06405921633958431,0.0,0.0,0.0,0.040037010212240196,0.008007402042448038,0.0,0.0,0.1681554428914088,0.040037010212240196,0.008007402042448038,0.0,0.0,0.0,0.200185051061201,0.0,0.3683404939526098
Indiana,2001,6127760,2.2683656017859706,0.0,0.0,0.016319176991265977,0.0,0.0,0.9301930885021606,0.0,0.0,0.0,0.0,0.16319176991265977,0.0,0.016319176991265977,0.0,0.08159588495632988,0.2937451858427876,0.0,0.16319176991265977,0.016319176991265977,0.0,0.032638353982531954,0.0,0.016319176991265977,0.0,0.0,0.0,0.22846847787772365,0.032638353982531954,0.0,0.016319176991265977,0.0,0.0,0.22846847787772365,0.0,0.2121493008864577
Iowa,2001,2931997,1.0914063008932138,0.0,0.0,0.03410644690291293,0.0,0.0,0.5115967035436939,0.0,0.0,0.0,0.0,0.03410644690291293,0.0,0.0,0.0,0.13642578761165172,0.0,0.0,0.03410644690291293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06821289380582586,0.0,0.0,0.0,0.0,0.2387451283203905,0.0,0.06821289380582586
Kansas,2001,2702162,3.034607103497126,0.03700740370118446,0.0,0.1850370185059223,0.0,0.0,1.2212443221390872,0.0,0.03700740370118446,0.0,0.0,0.5181036518165825,0.0,0.0,0.0,0.1850370185059223,0.03700740370118446,0.0,0.11102221110355337,0.1850370185059223,0.0,0.0,0.0,0.07401480740236892,0.0,0.0,0.0,0.07401480740236892,0.0,0.0,0.0,0.0,0.0,0.3700740370118446,0.0,0.7031406703225047
Kentucky,2001,4068132,2.0402484481821137,0.0,0.024581306604603784,0.07374391981381136,0.0,0.0,1.0324148773933588,0.0,0.0,0.0,0.0,0.1720691462322265,0.0,0.0,0.0,0.024581306604603784,0.1474878396276227,0.0,0.04916261320920757,0.024581306604603784,0.0,0.0,0.0,0.04916261320920757,0.0,0.0,0.0,0.19665045283683028,0.024581306604603784,0.0,0.024581306604603784,0.0,0.0,0.1720691462322265,0.0,0.22123175944143406
Louisiana,2001,4477875,0.22332021327080367,0.0,0.0,0.0,0.0,0.0,0.11166010663540184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022332021327080367,0.0,0.022332021327080367,0.0,0.0,0.0,0.0,0.022332021327080367,0.0,0.0,0.0,0.022332021327080367,0.0,0.0,0.0,0.0,0.0,0.022332021327080367,0.0,0.0
Maine,2001,1285692,2.4889320303774154,0.0,0.0,0.07777912594929423,0.0,0.0,1.2444660151887077,0.0,0.0,0.0,0.0,0.7000121335436481,0.0,0.0,0.0,0.0,0.0,0.0,0.07777912594929423,0.15555825189858846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333373778478827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8555703854422366
Maryland,2001,5374691,4.465372986093526,0.0,0.0,0.037211441550779385,0.0,0.0,2.232686493046763,0.0,0.037211441550779385,0.0,0.0,0.2790858116308454,0.0,0.0,0.0,0.037211441550779385,0.2790858116308454,0.0,0.5581716232616908,0.07442288310155877,0.0,0.0,0.0,0.16745148697850723,0.037211441550779385,0.0,0.0,0.22326864930467633,0.037211441550779385,0.0,0.07442288310155877,0.0,0.0,0.33490297395701446,0.0,0.4093258570585732
Massachusetts,2001,6397634,9.23779009552594,0.14067700653085188,0.40640024108912765,0.5939695831302635,0.0,0.0,2.375878332521054,0.0,0.09378467102056792,0.0,0.0,1.3286161727913788,0.0,0.015630778503427985,0.0,0.6721234756474034,0.3438771270754157,0.0,1.203569944763955,0.26572323455827573,0.0,0.03126155700685597,0.0,0.0,0.0,0.0,0.0,0.8596928176885393,0.09378467102056792,0.015630778503427985,0.03126155700685597,0.0,0.0,0.7033850326542593,0.0,1.6568625213633663
Michigan,2001,9991120,4.4239284484622345,0.06005332735469097,0.010008887892448493,0.05004443946224247,0.010008887892448493,0.020017775784896986,1.4312709686201348,0.0,0.020017775784896986,0.0,0.0,0.29025774888100636,0.0,0.020017775784896986,0.0,0.13011554260183042,0.3703288520205943,0.0,0.11009776681693344,0.020017775784896986,0.0,0.05004443946224247,0.0,0.10008887892448494,0.04003555156979397,0.0,0.0,0.42037329148283675,0.030026663677345484,0.020017775784896986,0.010008887892448493,0.0,0.0,0.9908799013524009,0.0,0.5504888340846672
Minnesota,2001,4982796,4.174363148722123,0.10034526799812796,0.0,0.20069053599625591,0.0,0.0,1.7460076631674264,0.0,0.0,0.0,0.0,0.7024168759868957,0.0,0.020069053599625592,0.0,0.08027621439850237,0.42145012559213746,0.0,0.2207595895958815,0.12041432159775355,0.0,0.020069053599625592,0.0,0.0,0.0,0.0,0.0,0.2207595895958815,0.06020716079887677,0.0,0.0,0.0,0.0,0.2608976967951327,0.0,0.8228311975846493
Mississippi,2001,2852994,0.10515269222437901,0.0,0.0,0.0,0.0,0.0,0.07010179481625269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03505089740812634,0.0,0.0
Missouri,2001,5641142,1.6131485433268653,0.0,0.035453814139051985,0.035453814139051985,0.0,0.0,0.6381686545029357,0.0,0.0,0.0,0.0,0.14181525655620794,0.0,0.0,0.0,0.05318072120857798,0.17726907069525993,0.0,0.05318072120857798,0.035453814139051985,0.0,0.0,0.0,0.035453814139051985,0.0,0.0,0.0,0.12408834948668196,0.07090762827810397,0.0,0.0,0.0,0.0,0.2304497919038379,0.0,0.17726907069525993
Montana,2001,906961,1.4333582149618342,0.1102583242278334,0.0,0.0,0.0,0.0,0.4410332969113336,0.0,0.0,0.0,0.0,0.551291621139167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1102583242278334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1102583242278334,0.0,0.0,0.0,0.0,0.1102583242278334,0.0,0.7718082695948336
Nebraska,2001,1719836,3.1398342632669625,0.0,0.0,0.1162901578987764,0.0,0.0,1.162901578987764,0.0,0.0,0.0,0.0,0.3488704736963292,0.0,0.0,0.0,0.4651606315951056,0.2325803157975528,0.0,0.1162901578987764,0.0581450789493882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325803157975528,0.1744352368481646,0.0,0.0,0.0,0.0,0.2325803157975528,0.0,0.40701555264571737
Nevada,2001,2098399,4.479605642206272,0.0,0.0,0.14296613751722148,0.0,0.0,1.1913844793101789,0.0,0.0,0.0,0.0,0.7148306875861072,0.0,0.0,0.0,0.23827689586203576,0.14296613751722148,0.0,0.42889841255166444,0.047655379172407156,0.0,0.047655379172407156,0.0,0.14296613751722148,0.0,0.0,0.0,0.7624860667585145,0.23827689586203576,0.0,0.0,0.0,0.0,0.28593227503444296,0.0,0.8577968251033289
