state,year,population_estimate,total_incidents_per_capita,anti_american_indian_or_alaska_native_per_capita,anti_arab_per_capita,anti_asian_per_capita,anti_atheism_agnosticism_per_capita,anti_bisexual_per_capita,anti_black_or_african_american_per_capita,anti_buddhist_per_capita,anti_catholic_per_capita,anti_eastern_orthodox_russian_greek_other_per_capita,anti_female_per_capita,anti_gay_male_per_capita,anti_gender_non_conforming_per_capita,anti_heterosexual_per_capita,anti_hindu_per_capita,anti_hispanic_or_latino_per_capita,anti_islamic_muslim_per_capita,anti_jehovahs_witness_per_capita,anti_jewish_per_capita,anti_lesbian_female_per_capita,anti_male_per_capita,anti_mental_disability_per_capita,anti_mormon_per_capita,anti_multiple_races_group_per_capita,anti_multiple_religions_group_per_capita,anti_native_hawaiian_or_other_pacific_islander_per_capita,anti_other_christian_per_capita,anti_other_race_ethnicity_ancestry_per_capita,anti_other_religion_per_capita,anti_physical_disability_per_capita,anti_protestant_per_capita,anti_sikh_per_capita,anti_transgender_per_capita,anti_white_per_capita,unknown_motivation_per_capita,anti_lgbtq_grouped_per_capita
Alabama,2009,4757938,0.1891575720406613,0.0,0.0,0.0,0.0,0.0,0.10508754002258962,0.0,0.0,0.0,0.0,0.021017508004517925,0.0,0.0,0.0,0.0,0.0,0.0,0.021017508004517925,0.0,0.0,0.0,0.0,0.021017508004517925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04203501600903585
Alaska,2009,698895,1.2877470864722167,0.8584980576481446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1430830096080241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1430830096080241,0.0,0.2861660192160482
Arizona,2009,6343154,3.4525411175576064,0.031530055868106,0.0,0.126120223472424,0.0,0.0,0.9301366481091268,0.0,0.015765027934053,0.0,0.0,0.4414207821534839,0.0,0.0,0.0,0.5517759776918548,0.09459016760431797,0.0,0.5517759776918548,0.126120223472424,0.0,0.015765027934053,0.0,0.17341530727458296,0.0,0.0,0.0,0.11035519553837098,0.11035519553837098,0.0,0.015765027934053,0.0,0.0,0.07882513967026498,0.0,0.6463661452961729
Arkansas,2009,2896843,2.589025363128067,0.034520338175040896,0.0,0.034520338175040896,0.034520338175040896,0.13808135270016358,0.7939677780259408,0.0,0.034520338175040896,0.0,0.0,0.1726016908752045,0.0,0.13808135270016358,0.0,0.2416423672252863,0.034520338175040896,0.0,0.034520338175040896,0.10356101452512269,0.0,0.034520338175040896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034520338175040896,0.0,0.0,0.690406763500818,0.0,0.4487643962755317
California,2009,36961229,2.7542374199732373,0.005411075481283374,0.0,0.06763844351604217,0.0,0.002705537740641687,0.9685825111497238,0.0,0.024349839665775183,0.0,0.0,0.29760915147058553,0.0,0.0,0.0,0.21103194377005158,0.02976091514705856,0.0,0.397714047874328,0.07304951899732555,0.0,0.005411075481283374,0.0,0.09198828318181736,0.00811661322192506,0.0,0.0,0.17585995314170966,0.05681629255347542,0.005411075481283374,0.00811661322192506,0.0,0.0,0.10010489640374243,0.0,0.6006293784224545
Colorado,2009,4972195,4.183263126245049,0.12067105171860718,0.0,0.10055920976550597,0.0,0.0,1.1463749913267682,0.0,0.020111841953101197,0.0,0.0,0.16089473562480958,0.0,0.0,0.0,0.8245855200771489,0.040223683906202394,0.0,0.20111841953101195,0.14078289367170838,0.0,0.040223683906202394,0.0,0.14078289367170838,0.0,0.0,0.0,0.22123026148411315,0.020111841953101197,0.020111841953101197,0.0,0.0,0.0,0.7441381522647442,0.0,0.5631315746868335
Connecticut,2009,3561807,5.615127377760783,0.028075636888803913,0.0,0.08422691066641173,0.0,0.0,2.358353498659529,0.0,0.05615127377760783,0.0,0.0,0.30883200577684305,0.0,0.0,0.0,0.2526807319992352,0.08422691066641173,0.0,1.0107229279969407,0.19652945822162737,0.0,0.0,0.0,0.16845382133282347,0.0,0.0,0.0,0.39305891644325475,0.05615127377760783,0.05615127377760783,0.028075636888803913,0.0,0.0,0.2807563688880391,0.0,0.7580421959977057
Delaware,2009,891730,4.149237998048736,0.0,0.0,0.11214156751483072,0.0,0.0,1.682123512722461,0.0,0.0,0.0,0.0,0.33642470254449214,0.0,0.0,0.0,0.33642470254449214,0.0,0.0,0.8971325401186457,0.0,0.0,0.0,0.0,0.0,0.22428313502966143,0.0,0.0,0.11214156751483072,0.0,0.0,0.0,0.0,0.0,0.44856627005932287,0.0,0.33642470254449214
District of Columbia,2009,592228,6.247593832105203,0.0,0.0,0.0,0.0,0.0,0.3377077747083893,0.0,0.0,0.0,0.0,4.896762733271646,0.0,0.0,0.0,0.3377077747083893,0.0,0.0,0.0,0.3377077747083893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16885388735419465,0.0,0.0,0.0,0.0,0.0,0.16885388735419465,0.0,5.234470507980035
Florida,2009,18652644,0.6969521318264584,0.0,0.0,0.010722340489637824,0.0,0.0,0.2734196824857645,0.0,0.005361170244818912,0.0,0.0,0.0,0.0,0.010722340489637824,0.0,0.0482505322033702,0.005361170244818912,0.0,0.08577872391710259,0.0,0.0,0.0,0.0,0.005361170244818912,0.0,0.0,0.0,0.021444680979275647,0.0,0.0,0.016083510734456734,0.0,0.0,0.07505638342746476,0.0,0.1393904263652917
Georgia,2009,9620846,0.11433505951555611,0.0,0.0,0.0,0.0,0.0,0.06236457791757606,0.0,0.0,0.0,0.0,0.03118228895878803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010394096319596011,0.0,0.0,0.0,0.0,0.0,0.0,0.041576385278384045
