state,year,population_estimate,total_incidents_per_capita,anti_american_indian_or_alaska_native_per_capita,anti_arab_per_capita,anti_asian_per_capita,anti_atheism_agnosticism_per_capita,anti_bisexual_per_capita,anti_black_or_african_american_per_capita,anti_buddhist_per_capita,anti_catholic_per_capita,anti_eastern_orthodox_russian_greek_other_per_capita,anti_female_per_capita,anti_gay_male_per_capita,anti_gender_non_conforming_per_capita,anti_heterosexual_per_capita,anti_hindu_per_capita,anti_hispanic_or_latino_per_capita,anti_islamic_muslim_per_capita,anti_jehovahs_witness_per_capita,anti_jewish_per_capita,anti_lesbian_female_per_capita,anti_male_per_capita,anti_mental_disability_per_capita,anti_mormon_per_capita,anti_multiple_races_group_per_capita,anti_multiple_religions_group_per_capita,anti_native_hawaiian_or_other_pacific_islander_per_capita,anti_other_christian_per_capita,anti_other_race_ethnicity_ancestry_per_capita,anti_other_religion_per_capita,anti_physical_disability_per_capita,anti_protestant_per_capita,anti_sikh_per_capita,anti_transgender_per_capita,anti_white_per_capita,unknown_motivation_per_capita,anti_lgbtq_grouped_per_capita
Alabama,2013,4831586,0.12418282526689994,0.0,0.0,0.0,0.0,0.0,0.0827885501779333,0.0,0.0,0.0,0.0,0.020697137544483324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020697137544483324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020697137544483324
Alaska,2013,737626,1.0845604683132102,0.4067101756174538,0.0,0.0,0.0,0.0,0.6778502926957565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,2013,6634690,3.0295311461424723,0.0,0.0,0.015072294259415284,0.0,0.015072294259415284,1.0249160096402394,0.0,0.015072294259415284,0.0,0.0,0.3768073564853821,0.0,0.0,0.0,0.34666276796655154,0.13565064833473756,0.0,0.2260844138912293,0.13565064833473756,0.0,0.03014458851883057,0.0,0.04521688277824586,0.09043376555649171,0.0,0.0,0.211012119631814,0.07536147129707643,0.03014458851883057,0.015072294259415284,0.0,0.0,0.2260844138912293,0.0,0.5426025933389502
Arkansas,2013,2960459,0.912020737324854,0.0,0.0,0.0,0.0,0.0,0.4728996415758502,0.0,0.0,0.0,0.0,0.13511418330738578,0.0,0.0,0.0,0.06755709165369289,0.0,0.0,0.0,0.13511418330738578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10133563748053932,0.0,0.27022836661477156
California,2013,38253768,2.201090360562651,0.00784236470509258,0.0,0.07842364705092582,0.0,0.010456486273456774,0.7476387685521594,0.0,0.018298850978549355,0.0,0.0,0.27709688624660456,0.0026141215683641934,0.00784236470509258,0.0,0.16730378037530838,0.05751067450401226,0.0,0.18298850978549355,0.07319540391419742,0.0,0.0026141215683641934,0.0,0.04705418823055548,0.010456486273456774,0.0,0.0,0.13332019998657388,0.06012479607237645,0.0,0.00784236470509258,0.0,0.01568472941018516,0.09933661959783935,0.0,0.5724926234717583
Colorado,2013,5270774,2.4474583808753705,0.07589018235272467,0.0,0.018972545588181167,0.018972545588181167,0.018972545588181167,0.6260940044099785,0.0,0.018972545588181167,0.0,0.0,0.3984234573518045,0.0,0.0,0.0,0.24664309264635514,0.0569176367645435,0.0,0.13280781911726816,0.037945091176362335,0.0,0.0,0.0,0.113835273529087,0.037945091176362335,0.0,0.0,0.0569176367645435,0.037945091176362335,0.018972545588181167,0.037945091176362335,0.0,0.0,0.18972545588181167,0.0,0.7589018235272467
Connecticut,2013,3595792,4.004681027156187,0.0,0.0,0.08343085473242057,0.0,0.08343085473242057,1.3070833908079222,0.0,0.05562056982161371,0.0,0.0,0.3615337038404891,0.0,0.05562056982161371,0.0,0.3615337038404891,0.0,0.0,0.5005851283945234,0.11124113964322742,0.0,0.08343085473242057,0.0,0.05562056982161371,0.0,0.027810284910806855,0.0,0.3059131340188754,0.0,0.0,0.0,0.0,0.0,0.5283954133053302,0.0,0.6396365529485576
Delaware,2013,924062,1.406832009107614,0.0,0.0,0.10821784685443184,0.0,0.0,0.8657427748354547,0.0,0.0,0.0,0.0,0.32465354056329554,0.0,0.0,0.0,0.10821784685443184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32465354056329554
District of Columbia,2013,651559,11.050419071795494,0.0,0.0,0.3069560853276526,0.0,0.0,0.7673902133191315,0.0,0.1534780426638263,0.0,0.0,4.604341279914789,0.0,0.0,0.0,0.3069560853276526,0.0,0.0,0.6139121706553052,0.1534780426638263,0.0,0.0,0.0,0.1534780426638263,0.1534780426638263,0.0,0.0,0.3069560853276526,0.0,0.0,0.0,0.0,1.8417365119659157,1.534780426638263,0.0,6.753033877208357
Florida,2013,19551678,0.60864341157828,0.0,0.0,0.0,0.0,0.0,0.2506178753557623,0.0,0.005114650517464537,0.0,0.0,0.0,0.0,0.005114650517464537,0.0,0.0,0.005114650517464537,0.0,0.020458602069858146,0.0,0.0,0.0,0.0,0.0,0.005114650517464537,0.0,0.0,0.046031854657180835,0.015343951552393612,0.0,0.020458602069858146,0.0,0.0,0.08694905879689713,0.0,0.14832486500647157
