state,year,population_estimate,total_incidents_per_capita,anti_american_indian_or_alaska_native_per_capita,anti_arab_per_capita,anti_asian_per_capita,anti_atheism_agnosticism_per_capita,anti_bisexual_per_capita,anti_black_or_african_american_per_capita,anti_buddhist_per_capita,anti_catholic_per_capita,anti_eastern_orthodox_russian_greek_other_per_capita,anti_female_per_capita,anti_gay_male_per_capita,anti_gender_non_conforming_per_capita,anti_heterosexual_per_capita,anti_hindu_per_capita,anti_hispanic_or_latino_per_capita,anti_islamic_muslim_per_capita,anti_jehovahs_witness_per_capita,anti_jewish_per_capita,anti_lesbian_female_per_capita,anti_male_per_capita,anti_mental_disability_per_capita,anti_mormon_per_capita,anti_multiple_races_group_per_capita,anti_multiple_religions_group_per_capita,anti_native_hawaiian_or_other_pacific_islander_per_capita,anti_other_christian_per_capita,anti_other_race_ethnicity_ancestry_per_capita,anti_other_religion_per_capita,anti_physical_disability_per_capita,anti_protestant_per_capita,anti_sikh_per_capita,anti_transgender_per_capita,anti_white_per_capita,unknown_motivation_per_capita,anti_lgbtq_grouped_per_capita
Alabama,2012,4816632,0.12456837059588526,0.0,0.0,0.0,0.0,0.0,0.06228418529794263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02076139509931421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02076139509931421,0.0,0.0,0.0,0.02076139509931421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2012,730810,0.8210068280401199,0.13683447134001997,0.0,0.13683447134001997,0.0,0.0,0.27366894268003994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13683447134001997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13683447134001997,0.0,0.0
Arizona,2012,6556344,2.6844229039842937,0.03050480572709425,0.0,0.04575720859064137,0.0,0.015252402863547124,0.8541345603586389,0.0,0.04575720859064137,0.0,0.0,0.5490865030876965,0.0,0.0,0.0,0.3813100715886781,0.03050480572709425,0.0,0.22878604295320684,0.07626201431773562,0.0,0.015252402863547124,0.0,0.07626201431773562,0.015252402863547124,0.0,0.0,0.10676682004482986,0.0610096114541885,0.0,0.0,0.0,0.0,0.13727162577192412,0.0,0.6558533231325263
Arkansas,2012,2952876,1.727129754178638,0.0,0.0,0.0,0.0,0.2031917357857221,0.33865289297620355,0.0,0.03386528929762036,0.0,0.0,0.10159586789286106,0.0,0.03386528929762036,0.0,0.06773057859524072,0.0,0.0,0.0,0.03386528929762036,0.0,0.4063834715714442,0.0,0.0,0.03386528929762036,0.0,0.0,0.0,0.03386528929762036,0.0,0.0,0.0,0.0,0.3047876036785832,0.0,0.4741140501666849
California,2012,37944551,2.3982363106628934,0.007906273551635912,0.0,0.0632501884130873,0.0026354245172119707,0.005270849034423941,0.7642731099914715,0.0,0.018447971620483793,0.0,0.0,0.3057092439965886,0.0,0.0026354245172119707,0.0,0.23191735751465342,0.05270849034423942,0.0,0.23982363106628934,0.07379188648193517,0.0,0.005270849034423941,0.0,0.06061476389587532,0.010541698068847883,0.0,0.0,0.16603174458435416,0.05270849034423942,0.0,0.005270849034423941,0.0,0.0,0.10541698068847884,0.0,0.6140539125103891
Colorado,2012,5193660,3.639052229063897,0.28881366897332517,0.0,0.038508489196443355,0.019254244598221677,0.07701697839288671,0.7509155393306455,0.0,0.05776273379466503,0.0,0.0,0.3850848919644336,0.0,0.0,0.0,0.5006103595537637,0.11552546758933006,0.0,0.2503051797768818,0.038508489196443355,0.0,0.0,0.0,0.07701697839288671,0.07701697839288671,0.0,0.0,0.1732882013839951,0.019254244598221677,0.0,0.11552546758933006,0.0,0.0,0.5198646041519853,0.0,0.6161358271430937
Connecticut,2012,3595211,4.144402094897908,0.0,0.0,0.08344433748116592,0.027814779160388638,0.0,1.4185537371798207,0.0,0.11125911664155455,0.0,0.0,0.5841103623681614,0.0,0.0,0.0,0.27814779160388636,0.055629558320777275,0.0,0.25033301244349776,0.13907389580194318,0.0,0.027814779160388638,0.0,0.027814779160388638,0.027814779160388638,0.0,0.0,0.4172216874058296,0.027814779160388638,0.027814779160388638,0.055629558320777275,0.0,0.0,0.27814779160388636,0.0,1.0291468289343797
Delaware,2012,915518,1.0922778143084024,0.0,0.0,0.0,0.0,0.0,0.5461389071542012,0.0,0.0,0.0,0.0,0.10922778143084025,0.0,0.0,0.0,0.2184555628616805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10922778143084025,0.0,0.0,0.0,0.0,0.0,0.0,0.2184555628616805
District of Columbia,2012,635737,11.325438034910663,0.0,0.0,0.15729775048487032,0.0,0.0,1.2583820038789626,0.0,0.0,0.0,0.0,6.606505520364553,0.0,0.0,0.0,0.0,0.0,0.0,0.7864887524243516,0.7864887524243516,0.0,0.0,0.0,0.4718932514546109,0.15729775048487032,0.0,0.0,0.7864887524243516,0.0,0.15729775048487032,0.0,0.0,0.0,0.15729775048487032,0.0,7.392994272788904
Florida,2012,19302016,0.7460360617253659,0.005180805984203929,0.0,0.010361611968407859,0.0,0.0,0.25385949322599255,0.0,0.0,0.0,0.0,0.0,0.0,0.015542417952611787,0.0,0.0,0.020723223936815718,0.0,0.031084835905223575,0.0,0.0,0.005180805984203929,0.0,0.010361611968407859,0.0,0.0,0.0,0.041446447873631435,0.005180805984203929,0.0,0.02590402992101965,0.0,0.0,0.11915853763669038,0.0,0.20205143338395326
Georgia,2012,9903580,0.21204453339095558,0.0,0.0,0.010097358732902647,0.0,0.0,0.11107094606192912,0.0,0.0,0.0,0.0,0.010097358732902647,0.0,0.0,0.0,0.0,0.0,0.0,0.010097358732902647,0.0,0.0,0.0,0.0,0.010097358732902647,0.0,0.0,0.0,0.010097358732902647,0.010097358732902647,0.0,0.0,0.0,0.0,0.030292076198707944,0.0,0.020194717465805295
Idaho,2012,1595910,2.1931061275385204,0.0,0.0,0.06266017507252915,0.0,0.18798052521758746,0.5639415756527624,0.0,0.06266017507252915,0.0,0.0,0.1253203501450583,0.0,0.0,0.0,0.43862122550770405,0.06266017507252915,0.0,0.06266017507252915,0.06266017507252915,0.0,0.0,0.0,0.0,0.06266017507252915,0.0,0.0,0.1253203501450583,0.06266017507252915,0.0,0.0,0.0,0.0,0.06266017507252915,0.0,0.6266017507252916
Illinois,2012,12883029,0.6597827265622083,0.0,0.0,0.0,0.0,0.0077621497242612745,0.28719953979766716,0.0,0.0,0.0,0.0,0.10090794641539656,0.0,0.0,0.0,0.05433504806982892,0.0,0.0,0.038810748621306373,0.0,0.0,0.0,0.0,0.015524299448522549,0.0,0.0,0.0,0.031048598897045098,0.0077621497242612745,0.0,0.0,0.0,0.0,0.07762149724261275,0.0,0.1474808447609642
Indiana,2012,6538989,0.5658367065612131,0.0,0.0,0.0458786518833416,0.0,0.0,0.25997902733893574,0.0,0.0,0.0,0.0,0.06117153584445547,0.0,0.0,0.0,0.030585767922227735,0.0,0.0,0.06117153584445547,0.015292883961113867,0.0,0.0,0.0,0.015292883961113867,0.0,0.0,0.0,0.0,0.015292883961113867,0.0,0.0,0.0,0.0,0.030585767922227735,0.0,0.10705018772779706
Iowa,2012,3076844,0.2600066821717318,0.0,0.0,0.03250083527146647,0.0,0.0,0.06500167054293295,0.0,0.0,0.0,0.0,0.03250083527146647,0.0,0.0,0.0,0.0,0.03250083527146647,0.0,0.03250083527146647,0.03250083527146647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03250083527146647,0.0,0.06500167054293295
Kansas,2012,2886024,2.910578706206185,0.034649746502454594,0.0,0.10394923950736376,0.0,0.034649746502454594,1.2127411275859106,0.0,0.10394923950736376,0.0,0.0,0.06929949300490919,0.0,0.0,0.0,0.17324873251227293,0.06929949300490919,0.0,0.06929949300490919,0.0,0.0,0.13859898600981838,0.0,0.034649746502454594,0.0,0.0,0.0,0.2425482255171821,0.0,0.034649746502454594,0.0,0.0,0.0,0.41579695802945504,0.0,0.27719797201963675
Kentucky,2012,4387865,4.649185879693199,0.06837038058372352,0.0,0.09116050744496469,0.0,0.0,1.5041483728419174,0.0,0.022790126861241173,0.0,0.0,0.25069139547365293,0.0,0.022790126861241173,0.0,0.4330124103635823,0.045580253722482346,0.0,0.1595308880286882,0.18232101488992938,0.0,0.1595308880286882,0.0,0.11395063430620586,0.045580253722482346,0.0,0.0,0.06837038058372352,0.045580253722482346,0.045580253722482346,0.0,0.0,0.0,1.185086596784541,0.0,0.6381235521147528
Louisiana,2012,4602067,0.08691746556492984,0.0,0.0,0.0,0.0,0.0,0.02172936639123246,0.0,0.0,0.0,0.0,0.02172936639123246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02172936639123246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02172936639123246,0.0,0.04345873278246492
Maine,2012,1328094,3.9153855073511363,0.0,0.0,0.0,0.0,0.07529587514136801,1.2800298774032561,0.0,0.15059175028273603,0.0,0.0,0.9035505016964162,0.0,0.07529587514136801,0.0,0.15059175028273603,0.07529587514136801,0.0,0.4517752508482081,0.30118350056547205,0.0,0.0,0.0,0.0,0.07529587514136801,0.0,0.0,0.07529587514136801,0.0,0.0,0.0,0.0,0.0,0.22588762542410404,0.0,1.3553257525446243
